ID,NU_NOTA_LC
5175,619.626149181243
5176,512.0619795665434
5177,525.6156400936461
5178,566.4314769270023
5179,574.4578800268238
5180,494.96125377283704
5181,628.4501349096321
5182,606.5356092269659
5183,419.8695323670872
5184,564.097573423137
5185,547.2027673152216
5186,496.36698696246407
5187,553.3485281129018
5188,476.72321642362436
5189,474.65268353822466
5190,640.7065570298703
5191,512.8911693767102
5192,603.2389092470229
5193,546.8936918565134
5194,520.3130412513501
5195,581.9304504524395
5196,502.95486049285284
5197,515.1695960768716
5198,460.9356914799163
5199,614.9714335358906
5200,543.2316179561146
5201,554.7001366048912
5202,577.9549845626143
5203,450.6216001407616
5204,547.308520717326
5205,439.3318050028844
5206,594.7893906193917
5207,526.8548689055117
5208,577.85551694021
5209,432.74864497100725
5210,456.27670751396334
5211,500.3592193458999
5212,441.43828213969994
5213,571.7692641313315
5214,576.8542091391935
5215,550.1117764192696
5216,460.5171916667271
5217,458.12393583448807
5218,428.75506212137213
5219,674.0554255383398
5220,543.3730585146054
5221,539.2152449829256
5222,534.9000639014283
5223,438.3128037538211
5224,508.6091707675418
5225,457.3832681437633
5226,441.0103276946802
5227,529.4997713352506
5228,465.95041044882265
5229,564.0179150228881
5230,612.4008555131516
5231,505.504601899531
5232,483.0485484661254
5233,473.7041962625328
5234,529.7906635374096
5235,502.05215244463227
5236,580.8100713794138
5237,461.2537796282667
5238,498.2343420947355
5239,602.3659535844905
5240,504.9321684421106
5241,551.1825701235434
5242,638.62491766678
5243,498.970052611204
5244,530.3861323709297
5245,511.17563540633427
5246,499.09095722103353
5247,567.2928051544668
5248,475.8180240762584
5249,586.0728723906906
5250,634.1674742918931
5251,527.1184422677917
5252,444.06686499475194
5253,518.5629038629105
5254,472.23196769074565
5255,567.2030853906283
5256,465.5608405349556
5257,584.9445004262947
5258,461.0027145680341
5259,486.7143117580055
5260,545.6059887870887
5261,572.3775379489964
5262,490.32900610246435
5263,517.1990008674809
5264,491.1325352355025
5265,432.1599509251539
5266,505.14751189299017
5267,538.0923829229283
5268,581.754476445966
5269,614.327105410542
5270,472.4473761258476
5271,512.9027990317776
5272,665.4898596716873
5273,539.3710386031609
5274,491.2302007192705
5275,644.3896886652143
5276,494.1201217468071
5277,564.795333804296
5278,437.2451579335808
5279,671.659917840842
5280,632.4166752077838
5281,603.4765527464752
5282,546.6206678939575
5283,504.4835170903254
5284,618.4499462590657
5285,466.831225803911
5286,649.3437764628184
5287,548.6978309575348
5288,588.8866625960646
5289,479.19166450966014
5290,481.0259137795849
5291,469.6618584831964
5292,555.1002193766309
5293,569.9869644007251
5294,455.18229106383416
5295,587.5814674138475
5296,613.1265647608731
5297,477.43582960345384
5298,551.3811385959132
5299,582.3988935354919
5300,452.3502692022682
5301,510.3683768748358
5302,463.5022860020616
5303,462.7847153897113
5304,461.3678211717223
5305,599.5739690930291
5306,473.93390184322004
5307,502.92671350597396
5308,594.0979095833077
5309,475.39797228121705
5310,527.8509769302268
5311,575.14241620308
5312,511.9132083828225
5313,505.429079028914
5314,500.3412928137219
5315,632.323442956005
5316,505.82990909969834
5317,541.6696020856937
5318,626.5827236080264
5319,565.147221169656
5320,514.2508609016636
5321,640.7026168754346
5322,566.3866413970309
5323,609.2222626391432
5324,596.8082962423981
5325,534.3100225911468
5326,528.5025427965594
5327,505.5829115112235
5328,634.0313076112129
5329,595.1229547639132
5330,466.7638844370552
5331,465.7417997657324
5332,497.6218000958882
5333,475.1636030746367
5334,509.46606032453826
5335,497.858411839122
5336,505.66930276800326
5337,527.8903782638945
5338,519.2585942234439
5339,450.7978294108486
5340,457.6697594663044
5341,508.0317979325868
5342,546.91155791116
5343,589.4193734570365
5344,512.9865565419087
5345,523.5206667586995
5346,471.9040728884826
5347,533.4620211480258
5348,595.0543272873776
5349,502.2573376377794
5350,618.629330651094
5351,523.8486179893316
5352,438.51641797762363
5353,453.3786865322129
5354,512.859875541706
5355,501.5295336368448
5356,615.8750929353961
5357,547.3887725660368
5358,463.95482967486186
5359,448.67648132569303
5360,508.181357400292
5361,587.6525102187153
5362,437.5347881727967
5363,436.9727251863641
5364,493.22818429917584
5365,476.94276869432514
5366,521.4786736321443
5367,487.5456540898835
5368,448.80789420577696
5369,470.98471533865734
5370,497.6047062063495
5371,583.3432700220262
5372,462.3943329290965
5373,611.1924610609207
5374,450.49881353341715
5375,506.3024441570132
5376,466.984850507232
5377,489.6561319730786
5378,473.3344178468877
5379,464.770680032728
5380,565.2822294364405
5381,466.9186605199376
5382,471.62203208773826
5383,526.9416401331495
5384,614.0897975060326
5385,535.8421577648376
5386,587.3871921982757
5387,613.9331146243491
5388,504.6015899553766
5389,473.6788639904777
5390,515.4989009085314
5391,599.3323191790278
5392,544.6598296944045
5393,508.58088218115785
5394,536.7581635647086
5395,584.2671571664155
5396,536.7361195899433
5397,583.7977301657096
5398,552.1683792800271
5399,619.9568723733282
5400,458.86274199486127
5401,505.3005120968652
5402,569.2857495269016
5403,513.3484744457046
5404,514.4081808003693
5405,511.1631206501877
5406,564.6601101978462
5407,487.6570308759345
5408,548.3463442729493
5409,618.022483579404
5410,499.8376385456618
5411,553.9924123278261
5412,600.0252674469638
5413,537.0502431657992
5414,606.9809820258266
5415,518.2383186452719
5416,443.6123927589866
5417,565.2474055664762
5418,600.0759256831286
5419,518.6685025588633
5420,488.1320663183709
5421,442.44510521174624
5422,596.932224522064
5423,582.3577994773841
5424,476.0063778309729
5425,590.5258910089789
5426,516.6850342711494
5427,468.8054396802318
5428,506.23766362410856
5429,499.0375883261697
5430,610.2344060966366
5431,530.7943992985837
5432,616.5020811450229
5433,511.066275783344
5434,546.8842848615656
5435,472.0457175424893
5436,531.4972968912575
5437,564.2663305442206
5438,470.0592857575893
5439,460.89676409605465
5440,605.601345348777
5441,490.23607122727566
5442,529.3701188135001
5443,612.2261565890211
5444,542.0952453052851
5445,593.0221398600203
5446,590.7243500371931
5447,550.7959569265748
5448,459.85746130624506
5449,595.2372339293853
5450,621.6378011538862
5451,493.3733615067962
5452,529.5580385942156
5453,619.7906760974395
5454,593.0701365147116
5455,611.735394957632
5456,527.4126014025709
5457,527.4243674963705
5458,452.99613460043986
5459,492.57341960817934
5460,508.9215641294758
5461,496.6045719375452
5462,537.7459403791055
5463,567.5632576519766
5464,632.1722637790616
5465,530.5690274693903
5466,605.9933757447225
5467,595.1873424181036
5468,452.48935352430476
5469,474.8802030877187
5470,511.69389761079424
5471,549.9915661861503
5472,535.6891925766669
5473,509.73784674877857
5474,535.0157480340996
5475,550.9069775582273
5476,536.0447438014344
5477,479.12563871865393
5478,492.02715892145983
5479,499.17902421394984
5480,471.46324582698395
5481,542.9806718154574
5482,500.4849968290026
5483,588.0748212180346
5484,654.4033625484658
5485,637.0232455573714
5486,442.62671768221685
5487,612.3190761985907
5488,588.905056980126
5489,534.3159663353618
5490,500.9264984110417
5491,613.9674032417774
5492,542.0873189819077
5493,510.1623680539457
5494,533.6750015491668
5495,524.3608870929061
5496,505.16733694909675
5497,553.0005961650962
5498,545.5988464236962
5499,575.155799974888
5500,497.79268243959336
5501,559.2461415920192
5502,502.27501194269473
5503,543.2239637508735
5504,503.37105851238283
5505,603.5310471560974
5506,577.1540008076901
5507,582.0088041813192
5508,529.3892187331719
5509,579.8596972102846
5510,508.1340527978003
5511,459.201198101567
5512,517.1162386590199
5513,452.74507108405766
5514,571.4510701356439
5515,476.91620955285936
5516,553.3731997233427
5517,574.5588077352422
5518,513.8820582156249
5519,533.0092831809052
5520,501.53980246792423
5521,440.58716710220943
5522,449.83943664539817
5523,629.7652661888278
5524,472.274305685171
5525,531.1383572687798
5526,485.7505300039401
5527,472.58162417490337
5528,605.4655307661287
5529,502.47375838715504
5530,559.8685331583046
5531,635.9973746212067
5532,588.5092989237636
5533,560.76550468092
5534,553.8413847042273
5535,447.63874084580726
5536,516.8655394926308
5537,536.2300901498326
5538,607.0632420682181
5539,455.7446477778571
5540,560.8641429103675
5541,518.2387569329413
5542,588.4509990174137
5543,536.3340416218192
5544,523.6950290349229
5545,470.3995871703734
5546,469.95866944883574
5547,436.29738485507283
5548,453.4239012603623
5549,583.2550347008437
5550,539.1720202570505
5551,605.9422201632528
5552,486.1720034138001
5553,535.4266552797261
5554,509.6956189419115
5555,546.5804568731769
5556,644.4233688173795
5557,461.6057860983102
5558,610.8854454251682
5559,559.5641217538222
5560,604.0516245451497
5561,482.15567420356575
5562,617.4117890587996
5563,576.0660963408859
5564,529.4306678983805
5565,448.403163891885
5566,668.4575179363923
5567,492.13523294950426
5568,462.3712723440843
5569,451.66220155165695
5570,608.8906406687162
5571,516.6959306426312
5572,561.8540419162063
5573,564.285311164977
5574,551.2665714312392
5575,512.1844234014308
5576,483.6410723035932
5577,479.52526107254135
5578,564.2248565404717
5579,463.31527009284076
5580,587.9419496708234
5581,513.1930878208133
5582,501.51320559638077
5583,565.9004638326766
5584,609.9952533199213
5585,516.3583358980858
5586,485.2683942826626
5587,507.2708617778681
5588,532.2281388211615
5589,598.8326770562016
5590,459.7267099426255
5591,572.5121299563964
5592,525.754262428118
5593,469.21591790840125
5594,460.91647626812994
5595,571.9155235932456
5596,478.5239831861835
5597,466.3618160652679
5598,512.7590792064411
5599,539.4254518229609
5600,570.9210128142046
5601,506.44836116207523
5602,452.50722830029275
5603,557.345979019736
5604,535.100352996489
5605,459.4515110011087
5606,452.43452699637555
5607,473.0275489366586
5608,582.2791420047425
5609,597.8430456400516
5610,465.5848922927121
5611,451.57794411533405
5612,502.00579412058045
5613,516.0302026773547
5614,539.0690945777609
5615,495.3128508023803
5616,578.9330420932739
5617,474.50430577267514
5618,544.4831067568147
5619,487.29875124379413
5620,626.714992226278
5621,588.225505241401
5622,441.97210981528457
5623,482.24398852185095
5624,522.3215873184236
5625,517.3919483848663
5626,454.2688974241835
5627,539.4843966166369
5628,459.98393864274726
5629,503.8448456815998
5630,511.5978548104912
5631,501.8212457190756
5632,624.2318278709396
5633,578.1897602507518
5634,672.5919744228069
5635,530.6045977503695
5636,456.40300266308736
5637,602.1078827440007
5638,659.9391615408537
5639,605.4038349349539
5640,427.12792544593447
5641,618.8518482042342
5642,557.3304236333888
5643,462.5189808941845
5644,508.5015003902394
5645,444.2198593590292
5646,546.1816302613257
5647,566.0578269309334
5648,574.8966852359528
5649,563.9440930758988
5650,510.7710874675816
5651,577.0958211119429
5652,471.7763968565948
5653,482.5692476274528
5654,605.2484372882728
5655,576.5859491754898
5656,549.8386662209566
5657,516.465669113719
5658,569.6669595106123
5659,593.6055308742652
5660,504.8479175130379
5661,564.1691904221777
5662,492.44597991101443
5663,472.7862185647792
5664,505.50967014555613
5665,537.7717685738277
5666,510.4589182062898
5667,477.11185053547194
5668,456.8700908371968
5669,487.32379458072995
5670,569.3096508831671
5671,586.9301096989977
5672,568.9780087121225
5673,479.54911299337203
5674,470.5886370207893
5675,541.7216875685335
5676,620.0572561903283
5677,602.3481492284236
5678,537.754560671894
5679,453.0936929114379
5680,579.6026061497829
5681,435.777037898319
5682,499.5936641177523
5683,571.8946532865709
5684,617.610661988114
5685,490.1854500853688
5686,559.517971842931
5687,482.2233908883721
5688,509.09633574148825
5689,470.27717044529777
5690,500.27486907071716
5691,547.3319086019826
5692,465.3831640659537
5693,510.269885606492
5694,619.2375396039693
5695,457.8640779235243
5696,489.19069162964666
5697,540.4343471397987
5698,444.04779480409957
5699,519.9098865711771
5700,610.1833176587187
5701,452.98517964849344
5702,542.8786584195232
5703,618.3424431237472
5704,488.2030772018779
5705,554.6860298481163
5706,466.96524968213265
5707,572.6145746524618
5708,439.5829272666748
5709,459.2215479477259
5710,541.302126393122
5711,445.2319941962505
5712,622.4108114592516
5713,574.0299487988367
5714,454.2831057473309
5715,512.1717986994474
5716,506.79198732573997
5717,526.1177571973235
5718,523.6262323031782
5719,461.2693878042949
5720,605.3747762871644
5721,501.70722371840367
5722,487.2183896283267
5723,461.3448924297923
5724,482.69015719675616
5725,479.2374734690256
5726,520.9803512230945
5727,449.04840358776
5728,507.52405072396834
5729,542.3288980432636
5730,477.85789829603135
5731,455.44447626399216
5732,601.7679021368452
5733,464.53049238746394
5734,463.392633509503
5735,539.0178696308533
5736,465.939562189791
5737,557.7480616308585
5738,598.4318209392396
5739,593.3844263450063
5740,503.62424946572105
5741,475.7541923866263
5742,474.4579967363329
5743,543.4878060997372
5744,509.52147757013404
5745,495.5244037913924
5746,557.8504446197466
5747,588.6008817353603
5748,611.2340216312759
5749,499.70508911583386
5750,545.7667638571086
5751,491.82989605472596
5752,535.6602142423164
5753,628.2365232138449
5754,630.143917469586
5755,567.3522864764191
5756,473.39433889432325
5757,458.49129423013636
5758,483.8111362977154
5759,478.1140997726839
5760,479.16832426493045
5761,515.6035686361657
5762,457.3341155489508
5763,538.3891546225467
5764,542.4328432978962
5765,570.9569419147717
5766,579.7395399513692
5767,552.8514874825667
5768,524.9701233895162
5769,503.79786953551445
5770,602.421716638692
5771,614.6667217088171
5772,541.8734437499511
5773,500.978461640957
5774,587.8355693487491
5775,498.2652023962422
5776,600.7964282937065
5777,529.7192763274478
5778,487.50119919290506
5779,470.78949738724475
5780,520.274265548946
5781,465.8439436591626
5782,463.2113374931662
5783,569.5324811431226
5784,557.6343398986442
5785,492.5967493493982
5786,447.8755372907073
5787,573.5963383822864
5788,577.0189030301333
5789,457.0064567845652
5790,486.3751552267668
5791,605.0751054787082
5792,655.2897929581974
5793,449.87174464787665
5794,473.4592064280942
5795,525.8168443614979
5796,498.5791927511516
5797,466.88423439745645
5798,497.59833247575347
5799,472.52022405592305
5800,452.5375783435269
5801,488.9561331398002
5802,574.2794411116444
5803,590.3484421063583
5804,479.08483482512025
5805,661.5465586796946
5806,539.7851556498518
5807,590.0763467879623
5808,464.7094694124138
5809,471.050370790554
5810,610.9822170300514
5811,447.1258377142199
5812,494.83939147426696
5813,512.949795790424
5814,487.6681944846736
5815,546.2302231945283
5816,478.4592883550555
5817,629.9821926080737
5818,646.8517680894421
5819,610.5304349964388
5820,460.7308398394871
5821,458.37248161902494
5822,572.2044314729087
5823,501.26870504374847
5824,543.3178932940788
5825,450.10366201860074
5826,503.14371219456274
5827,493.608774874992
5828,455.99937901149065
5829,537.4769668307592
5830,571.1057821567389
5831,553.9092965820763
5832,448.3252159572157
5833,478.00069893820154
5834,470.5508628544449
5835,482.9915715913754
5836,506.3280731385303
5837,530.1596945321942
5838,468.83303294932557
5839,614.4061082197478
5840,604.2415184631641
5841,531.8358615885132
5842,544.3880537798484
5843,509.4261773871865
5844,619.6633993913958
5845,515.5448072153087
5846,487.3720997302224
5847,577.0173152308593
5848,590.6200607436301
5849,569.5958882952639
5850,467.3155018255006
5851,566.8081461001308
5852,531.6717576502555
5853,573.8255830484701
5854,447.2805904078374
5855,592.5143159088778
5856,567.2865271834812
5857,479.65394600631134
5858,529.6268046400751
5859,619.9881733219717
5860,458.272335596082
5861,479.7683343866866
5862,516.8791090654763
5863,582.9542461717742
5864,503.6788456776713
5865,490.67696726932326
5866,441.80502066534535
5867,502.7439055353829
5868,520.789495898172
5869,576.5585830073171
5870,481.5275546218173
5871,510.93667981749974
5872,474.64559949446675
5873,517.4547314354367
5874,555.0388845060515
5875,590.8360697694194
5876,567.7005952889505
5877,504.7489824575591
5878,444.67143615762706
5879,446.24615662005203
5880,492.2154460021515
5881,501.4202465603518
5882,480.5652012342594
5883,491.41164017949416
5884,464.1783056037601
5885,512.9910041863371
5886,497.2030062686164
5887,570.0594299028737
5888,562.3128067000097
5889,520.2016457235819
5890,564.8338239211863
5891,479.6475765682496
5892,449.8821057838094
5893,601.3024829874631
5894,459.7632502157766
5895,565.4769734433297
5896,491.20839210815114
5897,512.8905834204891
5898,456.687135266163
5899,518.3779631884621
5900,574.7235130710154
5901,563.7927255860519
5902,624.2268016421438
5903,519.2036849827516
5904,455.2713227992853
5905,497.21085933919267
5906,502.15341448865064
5907,542.8491049332276
5908,488.7551245296344
5909,533.9718584812935
5910,445.7143833278924
5911,659.3518452739935
5912,496.11747685292727
5913,599.604879462476
5914,518.2890800167254
5915,547.9531602154655
5916,461.9809960794935
5917,471.8592832605205
5918,444.89300165796595
5919,515.8901964911984
5920,471.8215547302929
5921,511.84734154846547
5922,605.5451692298088
5923,522.6920515789596
5924,475.50613678258776
5925,465.99481268641733
5926,493.1939438949049
5927,558.4752214358109
5928,659.5188899356267
5929,489.04262481458125
5930,478.7237666216649
5931,567.7845250952354
5932,504.7029023461077
5933,504.567773297631
5934,509.36134014284966
5935,523.4267999258686
5936,504.5403225994537
5937,567.9849093878332
5938,568.2891640629366
5939,591.629513755452
5940,451.0848186014732
5941,498.7854194301235
5942,504.49920389344953
5943,444.00423959098157
5944,578.2840363779936
5945,562.8258902496528
5946,579.5873935255182
5947,483.4992349655977
5948,563.6564240679371
5949,468.0945066229582
5950,596.2732868172807
5951,517.0729996690754
5952,471.6702994956714
5953,530.8496980661502
5954,471.9353510673926
5955,585.4197607856596
5956,513.370221107142
5957,620.1605204686854
5958,562.0722418758562
5959,545.034703996876
5960,468.12213165705526
5961,470.0220382596062
5962,568.3747496402577
5963,493.7864884970143
5964,592.6624011434179
5965,585.1669893270562
5966,465.6964213603247
5967,473.9937821864407
5968,456.4956253666055
5969,538.3165003542714
5970,493.1903244707572
5971,524.4735203274713
5972,474.33609854777137
5973,483.938577263912
5974,535.5857504669372
5975,608.051644649972
5976,510.1010032638877
5977,526.9922498446919
5978,508.88704180633573
5979,510.5594932176031
5980,580.6838504083325
5981,539.5676609049079
5982,610.8982509195798
5983,458.62699217578535
5984,523.3782916128915
5985,550.1547457544372
5986,569.2015501782855
5987,506.55777725088285
5988,489.97331838615077
5989,527.4396079341359
5990,519.749202654139
5991,549.7189389279708
5992,554.034824752259
5993,492.8587830079568
5994,486.4865201108604
5995,583.2671561650983
5996,566.1608605599449
5997,477.264749343033
5998,630.119553492332
5999,457.1635267574053
6000,460.94359012982295
6001,464.20710981726364
6002,585.7266020564444
6003,581.0379209169937
6004,491.8882446865659
6005,464.3815498629799
6006,512.0000398746939
6007,617.9171503666264
6008,450.6706776568861
6009,568.5466912156588
6010,436.8919932932985
6011,485.79917042000966
6012,521.2838520445423
6013,427.35252510965256
6014,602.4337459362561
6015,558.3552406985218
6016,507.2259727378166
6017,609.8158878828156
6018,557.3631832727224
6019,480.82892579890023
6020,438.30344418156454
6021,463.7935368579038
6022,590.6302648765126
6023,507.6288147942672
6024,478.7395292448314
6025,604.8824006157049
6026,616.2262967538744
6027,647.5549993581698
6028,534.6086114647152
6029,610.9859601238649
6030,464.02948939437533
6031,474.61048990101875
6032,605.7227509590571
6033,518.6769942103505
6034,534.155082148416
6035,498.3636267191055
6036,525.1637888017904
6037,461.183609690561
6038,507.655620584218
6039,534.2092150892254
6040,454.86086793170534
6041,655.4783593612714
6042,540.5280075049536
6043,514.2770351025612
6044,525.0401952265843
6045,542.1357144250411
6046,500.1858298055176
6047,575.5432989172069
6048,507.612574177953
6049,498.11827070232357
6050,609.0672896080104
6051,441.10917131598245
6052,564.8763090099159
6053,572.4498440704272
6054,504.5053975650251
6055,616.3326727635632
6056,641.8048331359485
6057,445.9036079069981
6058,445.3680516869366
6059,499.9676221058776
6060,465.92740903296294
6061,578.1763357315424
6062,566.3449995541029
6063,485.43900296367946
6064,610.7999289396774
6065,524.2191633680328
6066,546.2870355692944
6067,464.2245563152544
6068,582.526547561106
6069,556.5829434382188
6070,453.8837219436431
6071,497.9012192219028
6072,612.2667722790142
6073,477.514407411854
6074,505.6759183847415
6075,519.5103205189156
6076,494.09331254950433
6077,586.305978447351
6078,575.857772639872
6079,615.6124877302632
6080,534.5442590849634
6081,651.7441108036935
6082,489.7148580101344
6083,583.4710820461104
6084,498.72686146118036
6085,604.5793161585121
6086,529.7730467344669
6087,539.5862375376937
6088,628.8349723128858
6089,465.854507498119
6090,468.5353116507967
6091,556.9368267109725
6092,606.9067614072337
6093,504.17416898000954
6094,447.8978398235531
6095,531.8677728814106
6096,489.30999130790474
6097,483.64721493801284
6098,611.2353984876127
6099,521.9226557315137
6100,453.5405617776256
6101,569.5979009814107
6102,624.879073501987
6103,591.8082382172067
6104,624.0645689058036
6105,481.82658238247143
6106,434.3162193623792
6107,601.0925698102161
6108,507.88983055003035
6109,463.13283921211126
6110,461.8277448187682
6111,616.5479961898055
6112,507.3314203124471
6113,566.2670745612979
6114,501.7281621008777
6115,490.83849528358087
6116,582.9073281940375
6117,504.3343239755843
6118,527.5509888641399
6119,541.9116577974563
6120,500.07532697715953
6121,618.0888620847024
6122,538.693942135298
6123,459.8840193131311
6124,502.9314362149067
6125,559.2542185902346
6126,586.4859084565054
6127,619.0024841230822
6128,485.2719324762576
6129,451.126824389782
6130,488.6528333095649
6131,430.46211385312694
6132,535.3552496726879
6133,564.8518409455312
6134,511.10863835112286
6135,450.32998258333237
6136,536.0145689454293
6137,551.7093574417315
6138,589.4873392944164
6139,508.40950063225335
6140,495.2310627641664
6141,512.6306390780953
6142,441.2968460303054
6143,508.06643678710896
6144,507.2720777357977
6145,563.2270351253153
6146,558.2785899407139
6147,513.3423045135712
6148,510.76480131834705
6149,442.53516055282097
6150,642.9962376584601
6151,578.8385277370501
6152,496.06171723052216
6153,505.64723682884517
6154,529.13323284485
6155,488.719387128693
6156,569.4290434492611
6157,450.4879961696894
6158,537.7263371120516
6159,558.111473771071
6160,571.3379667262108
6161,566.130566915879
6162,540.3779532206712
6163,657.4200721863024
6164,652.100759229856
6165,484.8094794837141
6166,519.7874688780199
6167,479.3424665196358
6168,614.806091473013
6169,462.63908889714077
6170,521.035189212646
6171,563.7487084029725
6172,516.77111908271
6173,436.59799178008376
6174,503.4031662680781
6175,607.9071838649453
6176,499.5194995436574
6177,504.9139786446924
6178,465.0803856647005
6179,483.367649489469
6180,571.8798779737318
6181,515.7653928941504
6182,503.0443808939208
6183,532.2092854712336
6184,564.8033510829227
6185,493.9463279814179
6186,461.4341584031317
6187,545.198492242395
6188,535.4687236886705
6189,480.15177941388305
6190,604.2208623551463
6191,521.5460573709196
6192,466.4927124848469
6193,500.6677249460743
6194,497.9668462724774
6195,526.8868450221631
6196,437.78529587471564
6197,567.4382522419709
6198,576.9909071768793
6199,480.5048084236277
6200,551.1657258169121
6201,557.6453070044543
6202,603.853955631828
6203,550.252589764538
6204,539.0841608744345
6205,527.8794209251934
6206,479.47518504167346
6207,474.40356812323853
6208,571.9463529391926
6209,557.3288331313732
6210,549.0832919830555
6211,572.488734302515
6212,588.3844186338883
6213,508.93840261804144
6214,527.4025857004426
6215,628.4039610517326
6216,450.3283436172433
6217,586.26974183936
6218,558.8487438914218
6219,493.6713222363885
6220,490.36577688299604
6221,483.05119967577446
6222,643.2500018569131
6223,590.8458801562064
6224,537.2773584551865
6225,555.7612515997752
6226,452.8229767357332
6227,525.1590806235463
6228,543.5115559511337
6229,539.1817599416888
6230,577.6283672253339
6231,512.1857070755553
6232,551.4976680275779
6233,558.7033153965872
6234,541.3411337757706
6235,482.3598989113132
6236,553.1802345924254
6237,475.9107090472292
6238,554.1724222130074
6239,438.29671036722993
6240,565.9242973884616
6241,566.8238145834661
6242,554.4224565098119
6243,522.3966588913567
6244,568.0822333997451
6245,492.17622429830845
6246,556.6742111298448
6247,449.7648488966923
6248,530.489678439307
6249,476.4441679278666
6250,536.3963423422164
6251,500.48976969550046
6252,484.30704256977714
6253,491.62717525075624
6254,574.8654874610472
6255,438.38366552537025
6256,524.6379115820291
6257,602.2977322110364
6258,477.51174414942545
6259,473.70526672510556
6260,497.0802213624055
6261,529.6058766593153
6262,473.1279168899207
6263,533.6682221881314
6264,534.2228229892071
6265,559.3563913514594
6266,559.0398347877616
6267,440.556977424781
6268,468.33058857993535
6269,508.42829884609336
6270,528.4444131696658
6271,500.20503099539104
6272,501.1340384685871
6273,551.1792667738731
6274,568.2466088580018
6275,500.1707759561077
6276,535.7842123728177
6277,456.4775945023811
6278,472.9685902493169
6279,448.93313006271376
6280,537.3667130560954
6281,542.4114923163552
6282,570.6757537296568
6283,605.9988795649172
6284,489.5888025903792
6285,497.7057870897803
6286,589.4075915675768
6287,541.3577584149608
6288,620.1089029752194
6289,639.8187109276378
6290,521.4475425154197
6291,548.5645218238984
6292,493.70724549827116
6293,559.1524112077717
6294,591.6822687424093
6295,538.3406841652597
6296,648.2332036214947
6297,477.79802799981
6298,445.82735589852206
6299,517.788593870568
6300,549.3423512352091
6301,458.3224744714429
6302,572.6995489272259
6303,461.9674465186989
6304,594.1395383183972
6305,455.7120420767389
6306,612.8117187769542
6307,486.3502597870924
6308,577.4514533728182
6309,525.2118230175842
6310,450.59125691972525
6311,524.824726252693
6312,459.734038262986
6313,568.4434563749215
6314,456.18974374525425
6315,551.4198419234151
6316,571.3528654918002
6317,539.7057228082467
6318,501.81597425056003
6319,536.6739853390505
6320,517.2871274066707
6321,412.5057277266084
6322,478.31288534846897
6323,485.6545684242137
6324,541.2237994754948
6325,609.6906627713804
6326,588.7220562716745
6327,623.1045248987572
6328,430.4107690326318
6329,336.0824234699508
6330,514.3202847724865
6331,520.1098570796123
6332,568.3606138215588
6333,587.3547583077476
6334,548.7568274443021
6335,504.89821589652246
6336,610.938236472268
6337,461.7983005566426
6338,598.0161485249747
6339,440.3537559593835
6340,450.53477672944524
6341,454.7351702734709
6342,573.7105490564132
6343,494.7252323517313
6344,556.2162977467907
6345,496.1528047947434
6346,527.4064250158941
6347,492.92586696192274
6348,509.6045584340993
6349,465.97478829990274
6350,587.6854143451687
6351,555.4293398322162
6352,575.5300125790557
6353,529.3991469365279
6354,469.8665935992884
6355,444.13100466333094
6356,630.3072188097265
6357,563.1777989094081
6358,556.1854829165654
6359,454.71175753299633
6360,495.22763427955
6361,609.3564579449045
6362,560.6305922909946
6363,476.7185933250586
6364,457.12019595561304
6365,468.3310408473659
6366,542.2115355521133
6367,456.3969804003696
6368,534.2638350546824
6369,463.65954882522436
6370,607.5837318564525
6371,539.9957439441187
6372,620.8076750273513
6373,510.03386249087964
6374,477.30778312467424
6375,490.41156552062216
6376,468.7998366373108
6377,592.6013987596017
6378,578.5173151412556
6379,542.3041156483621
6380,596.8281246446331
6381,585.2368430891315
6382,644.4911613972698
6383,589.9600631436574
6384,490.0201839443807
6385,638.0568972264248
6386,615.2788860504742
6387,568.5583819817114
6388,446.935266049523
6389,518.9593645919612
6390,561.7728688070899
6391,532.954903818005
6392,515.7622931232473
6393,574.5824217175442
6394,503.1924217543556
6395,527.0832429402666
6396,476.9159280174365
6397,553.0521905160994
6398,465.25337773121174
6399,493.1352620282095
6400,506.32759497701153
6401,485.43121232103994
6402,570.9032307786551
6403,493.4101760291316
6404,468.6369768124644
6405,551.201856557469
6406,467.83288620936395
6407,505.3063545850125
6408,469.7839701802439
6409,674.437096480772
6410,572.2379871064684
6411,588.3783394172076
6412,635.0480876422381
6413,507.34745169665655
6414,443.5312953833338
6415,495.09215726628975
6416,565.103092960092
6417,563.8145238727066
6418,568.0476892580294
6419,533.3070510816326
6420,590.7036702144313
6421,587.2627656098969
6422,455.96523084195275
6423,541.498226728892
6424,612.9064113035683
6425,447.7915761434349
6426,492.8893756627146
6427,434.60737565559185
6428,534.9968505252223
6429,554.0727659052119
6430,592.8803917164474
6431,612.4244521735802
6432,478.17235998411024
6433,555.4835537961088
6434,587.1457692415274
6435,520.600958709744
6436,506.2488878309306
6437,496.4030317372696
6438,494.17813110137524
6439,486.04108998677924
6440,504.880845722681
6441,638.2126066049092
6442,583.2510563548318
6443,517.0614824373527
6444,524.620030160731
6445,444.01316224869106
6446,472.4060821144506
6447,633.290684405854
6448,468.54679895744977
6449,510.2539519633239
6450,508.3293010904249
6451,511.63917671673727
6452,476.8015175947096
6453,470.1596052350695
6454,533.3218716247601
6455,551.0956845178503
